rollcall,voter_id,name,party,coalition,vote
4812,206,Vicentinho Alves,PR,0,1
4812,135,Delcídio do Amaral,PT,1,1
4812,133,Marcelo Crivella,PRB,0,1
4812,130,Valdir Raupp,PMDB,1,1
4812,129,Demóstenes Torres,DEM,0,-1
4812,203,Aloysio Nunes Ferreira,PSDB,0,-1
4812,126,João Ribeiro,PR,0,1
4812,201,Paulo Bauer,PSDB,0,-1
4812,200,Lindbergh Farias,PT,1,1
4812,121,Gim,PTB,1,1
4812,120,Kátia Abreu,DEM,0,-1
4812,198,Waldemir Moka,PMDB,1,1
4812,117,Magno Malta,PR,0,1
4812,116,Antonio Carlos Valadares,PSB,1,0
4812,115,Francisco Dornelles,PP,1,1
4812,113,Maria do Carmo Alves,DEM,0,0
4812,112,Alvaro Dias,PSDB,0,-1
4812,283,João Alberto Souza,PMDB,1,0
4812,321,Ricardo Ferraço,PMDB,1,1
4812,196,Walter Pinheiro,PT,1,1
4812,109,Gilvam Borges,PMDB,1,1
4812,320,Roberto Requião,PMDB,1,-1
4812,194,Casildo Maldaner,PMDB,1,1
4812,193,Ciro Nogueira,PP,1,0
4812,108,Lúcia Vânia,PSDB,0,-1
4812,319,José Pimentel,PT,1,1
4812,107,Inácio Arruda,PCdoB,1,1
4812,189,Vanessa Grazziotin,PCdoB,1,1
4812,106,Marisa Serrano,PSDB,0,0
4812,318,Aécio Neves,PSDB,0,-1
4812,187,Armando Monteiro,PTB,1,1
4812,317,Eunício Oliveira,PMDB,1,1
4812,350,Itamar Franco,PPS,0,0
4812,101,Eduardo Suplicy,PT,1,1
4812,100,Romero Jucá,PMDB,1,1
4812,184,Blairo Maggi,PR,0,1
4812,99,Paulo Paim,PT,1,1
4812,98,Pedro Simon,PMDB,1,1
4812,94,Renan Calheiros,PMDB,1,1
4812,91,José Agripino,DEM,0,0
4812,89,Epitácio Cafeteira,PTB,1,0
4812,88,José Sarney,PMDB,1,0
4813,331,Ana Amélia,PP,1,0
4813,241,Wellington Dias,PT,1,1
4813,179,Acir Gurgacz,PDT,0,0
4813,238,Paulo Davim,PV,0,1
4813,237,Eduardo Braga,PMDB,1,1
4813,236,Jorge Viana,PT,1,0
4813,235,Randolfe Rodrigues,PSOL,0,-1
4813,234,Pedro Taques,PDT,0,1
4813,233,Humberto Costa,PT,1,1
4813,329,Gleisi Hoffmann,PT,1,1
4813,232,Ivo Cassol,PP,1,1
4813,231,Luiz Henrique,PMDB,1,0
4813,230,Marta Suplicy,PT,1,0
4813,354,Marinor Brito,PSOL,0,0
4813,353,Clésio Andrade,PR,0,0
4813,226,Garibaldi Alves,PMDB,1,0
4813,167,Lobão Filho,PMDB,1,0
4813,223,Cyro Miranda,PSDB,0,-1
4813,222,Ana Rita,PT,1,1
4813,221,Anibal Diniz,PT,1,0
4813,220,Eduardo Amorim,PSC,0,0
4813,219,Angela Portela,PT,1,0
4813,327,Vital do Rêgo,PMDB,1,1
4813,217,Rodrigo Rollemberg,PSB,1,1
4813,333,Lídice da Mata,PSB,1,0
4813,352,Sérgio Petecão,PMN,0,1
4813,165,Jarbas Vasconcelos,PMDB,1,0
4813,163,João Vicente Claudino,PTB,1,1
4813,162,Mário Couto,PSDB,0,0
4813,161,João Durval,PDT,0,0
4813,159,Jayme Campos,DEM,0,0
4813,158,Cícero Lucena,PSDB,0,0
4813,157,Fernando Collor,PTB,1,0
4813,155,Flexa Ribeiro,PSDB,0,-1
4813,151,Mozarildo Cavalcanti,PTB,1,0
4813,147,Cristovam Buarque,PDT,0,0
4813,208,Benedito de Lira,PP,1,1
4813,351,Wilson Santiago,PMDB,1,0
4813,144,João Pedro,PT,1,0
4813,206,Vicentinho Alves,PR,0,0
4813,135,Delcídio do Amaral,PT,1,1
4813,133,Marcelo Crivella,PRB,0,0
